BRANCHNAME,RISKCODE,KINDCODE,UNDERWRITEENDDATE,KINDSTARTDATE,DUEENDDATE,PURCHASEPRICENOTAX,SEATCOUNT,CARBRAND,CARSERIESNAME,AGE,SEX,USEYEARS,WPRATE0506,WPRATE0507,LASTCLAIMCOUNT,AMOUNTNEW,FLAG,PREMIUM,policycode
北京分公司,商业险费改前,车损险,27FEB2015:00:00:00,17MAR2015:00:00:00,16MAR2016:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,2,0.9,1,1,147900,1,1423.85,P64
北京分公司,商业险费改前,车上人员险驾驶,27FEB2015:00:00:00,17MAR2015:00:00:00,16MAR2016:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,2,0.9,1,1,10000,1,25.41,P64
北京分公司,商业险费改前,盗抢险,27FEB2015:00:00:00,17MAR2015:00:00:00,16MAR2016:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,2,0.9,1,1,127489.8,1,493.05,P64
北京分公司,商业险费改前,玻璃破碎险,27FEB2015:00:00:00,17MAR2015:00:00:00,16MAR2016:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,2,0.9,1,1,0,0,174.13,P64
北京分公司,商业险费改前,三者险,27FEB2015:00:00:00,17MAR2015:00:00:00,16MAR2016:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,2,0.9,1,1,500000,1,912.71,P64
北京分公司,商业险费改前,车上人员险乘客,27FEB2015:00:00:00,17MAR2015:00:00:00,16MAR2016:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,2,0.9,1,1,40000,1,64.44,P64
北京分公司,商业险费改前,三者险,11MAR2015:00:00:00,23MAR2015:00:00:00,22MAR2016:00:00:00,111800.00,5,大众,宝来,32,1,4,0.7,1,0,200000,1,523.91,P65
北京分公司,商业险费改前,玻璃破碎险,11MAR2015:00:00:00,23MAR2015:00:00:00,22MAR2016:00:00:00,111800.00,5,大众,宝来,32,1,4,0.7,1,0,0,0,102.38,P65
北京分公司,商业险费改前,车损险,11MAR2015:00:00:00,23MAR2015:00:00:00,22MAR2016:00:00:00,111800.00,5,大众,宝来,32,1,4,0.7,1,0,111800,1,896.92,P65
北京分公司,商业险费改前,车上人员险乘客,18MAR2015:00:00:00,24APR2015:00:00:00,23APR2016:00:00:00,95300.00,5,现代,伊兰特,31,1,3,0.7,1,0,40000,1,50.12,P66
北京分公司,商业险费改前,三者险,18MAR2015:00:00:00,24APR2015:00:00:00,23APR2016:00:00:00,95300.00,5,现代,伊兰特,31,1,3,0.7,1,0,300000,1,591.38,P66
北京分公司,商业险费改前,车上人员险驾驶,18MAR2015:00:00:00,24APR2015:00:00:00,23APR2016:00:00:00,95300.00,5,现代,伊兰特,31,1,3,0.7,1,0,10000,1,19.76,P66
北京分公司,商业险费改前,车损险,18MAR2015:00:00:00,24APR2015:00:00:00,23APR2016:00:00:00,95300.00,5,现代,伊兰特,31,1,3,0.7,1,0,95300,1,800.7,P66
北京分公司,商业险费改前,车上人员险驾驶,22MAR2015:00:00:00,15APR2015:00:00:00,14APR2016:00:00:00,138600.00,5,斯柯达,明锐,31,1,1,0.85,1,0,10000,1,23.99,P67
北京分公司,商业险费改前,三者险,22MAR2015:00:00:00,15APR2015:00:00:00,14APR2016:00:00:00,138600.00,5,斯柯达,明锐,31,1,1,0.85,1,0,500000,1,862,P67
北京分公司,商业险费改前,车上人员险乘客,22MAR2015:00:00:00,15APR2015:00:00:00,14APR2016:00:00:00,138600.00,5,斯柯达,明锐,31,1,1,0.85,1,0,40000,1,60.86,P67
北京分公司,商业险费改前,划痕险,22MAR2015:00:00:00,15APR2015:00:00:00,14APR2016:00:00:00,138600.00,5,斯柯达,明锐,31,1,1,0.85,1,0,2000,1,234.09,P67
北京分公司,商业险费改前,车损险,22MAR2015:00:00:00,15APR2015:00:00:00,14APR2016:00:00:00,138600.00,5,斯柯达,明锐,31,1,1,0.85,1,0,138600,1,1290.44,P67
北京分公司,商业险费改前,玻璃破碎险,22MAR2015:00:00:00,15APR2015:00:00:00,14APR2016:00:00:00,138600.00,5,斯柯达,明锐,31,1,1,0.85,1,0,0,0,154.11,P67
北京分公司,商业险费改前,三者险,17APR2015:00:00:00,22JUN2015:00:00:00,21JUN2016:00:00:00,98800.00,5,现代,伊兰特,37,2,6,0.7,1,0,300000,1,591.38,P68
北京分公司,商业险费改前,车上人员险乘客,17APR2015:00:00:00,22JUN2015:00:00:00,21JUN2016:00:00:00,98800.00,5,现代,伊兰特,37,2,6,0.7,1,0,40000,1,50.12,P68
北京分公司,商业险费改前,车损险,17APR2015:00:00:00,22JUN2015:00:00:00,21JUN2016:00:00:00,98800.00,5,现代,伊兰特,37,2,6,0.7,1,0,98800,1,842.76,P68
北京分公司,商业险费改前,盗抢险,17APR2015:00:00:00,22JUN2015:00:00:00,21JUN2016:00:00:00,98800.00,5,现代,伊兰特,37,2,6,0.7,1,0,56118.4,1,201.18,P68
北京分公司,商业险费改前,车上人员险驾驶,17APR2015:00:00:00,22JUN2015:00:00:00,21JUN2016:00:00:00,98800.00,5,现代,伊兰特,37,2,6,0.7,1,0,10000,1,19.76,P68
北京分公司,商业险费改前,车损险,01JUN2015:00:00:00,20JUL2015:00:00:00,19JUL2016:00:00:00,126500.00,5,斯柯达,明锐,38,1,4,0.9,1,1,126500,1,1263.39,P69
北京分公司,商业险费改前,三者险,01JUN2015:00:00:00,20JUL2015:00:00:00,19JUL2016:00:00:00,126500.00,5,斯柯达,明锐,38,1,4,0.9,1,1,1000000,1,1188.27,P69
北京分公司,商业险费改前,盗抢险,01JUN2015:00:00:00,20JUL2015:00:00:00,19JUL2016:00:00:00,126500.00,5,斯柯达,明锐,38,1,4,0.9,1,1,90068,1,370.16,P69
北京分公司,商业险费改前,玻璃破碎险,01JUN2015:00:00:00,20JUL2015:00:00:00,19JUL2016:00:00:00,126500.00,5,斯柯达,明锐,38,1,4,0.9,1,1,0,0,148.94,P69
北京分公司,商业险费改前,车损险,13JUN2015:00:00:00,01AUG2015:00:00:00,31JUL2016:00:00:00,247800.00,5,斯巴鲁,森林人,45,1,3,0.6,1,0,247800,1,1448.58,P70
北京分公司,商业险费改前,三者险,13JUN2015:00:00:00,01AUG2015:00:00:00,31JUL2016:00:00:00,247800.00,5,斯巴鲁,森林人,45,1,3,0.6,1,0,1000000,1,792.18,P70
北京分公司,商业险费改前,玻璃破碎险,13JUN2015:00:00:00,01AUG2015:00:00:00,31JUL2016:00:00:00,247800.00,5,斯巴鲁,森林人,45,1,3,0.6,1,0,0,0,317.33,P70
北京分公司,商业险费改前,车损险,26JUN2015:00:00:00,04JUL2015:00:00:00,03JUL2016:00:00:00,203800.00,5,起亚,狮跑/智跑,50,1,4,0.85,1,0,203800,1,1740.58,P71
北京分公司,商业险费改前,玻璃破碎险,26JUN2015:00:00:00,04JUL2015:00:00:00,03JUL2016:00:00:00,203800.00,5,起亚,狮跑/智跑,50,1,4,0.85,1,0,0,0,226.61,P71
北京分公司,商业险费改前,车上人员险乘客,26JUN2015:00:00:00,04JUL2015:00:00:00,03JUL2016:00:00:00,203800.00,5,起亚,狮跑/智跑,50,1,4,0.85,1,0,40000,1,60.86,P71
北京分公司,商业险费改前,三者险,26JUN2015:00:00:00,04JUL2015:00:00:00,03JUL2016:00:00:00,203800.00,5,起亚,狮跑/智跑,50,1,4,0.85,1,0,500000,1,862,P71
北京分公司,商业险费改前,车上人员险驾驶,26JUN2015:00:00:00,04JUL2015:00:00:00,03JUL2016:00:00:00,203800.00,5,起亚,狮跑/智跑,50,1,4,0.85,1,0,10000,1,23.99,P71
北京分公司,商业险费改前,车上人员险驾驶,27FEB2016:00:00:00,15APR2016:00:00:00,14APR2017:00:00:00,138600.00,5,斯柯达,明锐,32,1,2,0.85,1,1,10000,1,23.99,P72
北京分公司,商业险费改前,车损险,27FEB2016:00:00:00,15APR2016:00:00:00,14APR2017:00:00:00,138600.00,5,斯柯达,明锐,32,1,2,0.85,1,1,138600,0,1278.89,P72
北京分公司,商业险费改前,三者险,27FEB2016:00:00:00,15APR2016:00:00:00,14APR2017:00:00:00,138600.00,5,斯柯达,明锐,32,1,2,0.85,1,1,500000,0,862,P72
北京分公司,商业险费改前,车上人员险乘客,27FEB2016:00:00:00,15APR2016:00:00:00,14APR2017:00:00:00,138600.00,5,斯柯达,明锐,32,1,2,0.85,1,1,40000,1,60.86,P72
北京分公司,商业险费改前,三者险,27APR2016:00:00:00,20JUL2016:00:00:00,19JUL2017:00:00:00,126500.00,5,斯柯达,明锐,39,1,5,0.9,1,1,1000000,1,1188.27,P73
北京分公司,商业险费改前,盗抢险,27APR2016:00:00:00,20JUL2016:00:00:00,19JUL2017:00:00:00,126500.00,5,斯柯达,明锐,39,1,5,0.9,1,1,80960,0,340.24,P73
北京分公司,商业险费改前,玻璃破碎险,27APR2016:00:00:00,20JUL2016:00:00:00,19JUL2017:00:00:00,126500.00,5,斯柯达,明锐,39,1,5,0.9,1,1,0,0,148.94,P73
北京分公司,商业险费改前,车损险,27APR2016:00:00:00,20JUL2016:00:00:00,19JUL2017:00:00:00,126500.00,5,斯柯达,明锐,39,1,5,0.9,1,1,126500,1,1263.39,P73
北京分公司,商业险费改前,三者险,09MAY2016:00:00:00,01AUG2016:00:00:00,31JUL2017:00:00:00,247800.00,5,斯巴鲁,森林人,46,1,4,0.5,1,0,1000000,1,660.15,P74
北京分公司,商业险费改前,车损险,09MAY2016:00:00:00,01AUG2016:00:00:00,31JUL2017:00:00:00,247800.00,5,斯巴鲁,森林人,46,1,4,0.5,1,0,247800,1,1207.15,P74
北京分公司,商业险费改前,玻璃破碎险,09MAY2016:00:00:00,01AUG2016:00:00:00,31JUL2017:00:00:00,247800.00,5,斯巴鲁,森林人,46,1,4,0.5,1,0,0,0,264.45,P74
北京分公司,商业险费改前,三者险,27MAY2016:00:00:00,22JUN2016:00:00:00,23JUL2016:00:00:00,98800.00,5,现代,伊兰特,38,2,7,0.6,1,0,500000,1,51.68,P75
北京分公司,商业险费改前,车损险,27MAY2016:00:00:00,22JUN2016:00:00:00,23JUL2016:00:00:00,98800.00,5,现代,伊兰特,38,2,7,0.6,1,0,0,1,61.35,P75
北京分公司,商业险费改后,玻璃破碎险,28JUN2016:00:00:00,04JUL2016:00:00:00,03JUL2017:00:00:00,203800.00,5,起亚,狮跑/智跑,51,1,5,0.7,1,0,0,0,195.98,P76
北京分公司,商业险费改后,车上人员险乘客,28JUN2016:00:00:00,04JUL2016:00:00:00,03JUL2017:00:00:00,203800.00,5,起亚,狮跑/智跑,51,1,5,0.7,1,0,40000,1,52.64,P76
北京分公司,商业险费改后,车损险,28JUN2016:00:00:00,04JUL2016:00:00:00,03JUL2017:00:00:00,203800.00,5,起亚,狮跑/智跑,51,1,5,0.7,1,0,131654.8,1,1377.96,P76
北京分公司,商业险费改后,车上人员险驾驶,28JUN2016:00:00:00,04JUL2016:00:00:00,03JUL2017:00:00:00,203800.00,5,起亚,狮跑/智跑,51,1,5,0.7,1,0,10000,1,20.75,P76
北京分公司,商业险费改后,三者险,28JUN2016:00:00:00,04JUL2016:00:00:00,03JUL2017:00:00:00,203800.00,5,起亚,狮跑/智跑,51,1,5,0.7,1,0,500000,1,744.99,P76
北京分公司,商业险费改后,盗抢险,26DEC2016:00:00:00,17MAR2017:00:00:00,16MAR2018:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,3,0.7,1,0,106192.2,1,345.58,P77
北京分公司,商业险费改后,车损险,26DEC2016:00:00:00,17MAR2017:00:00:00,16MAR2018:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,3,0.7,1,0,106192.2,1,1162.2,P77
北京分公司,商业险费改后,三者险,26DEC2016:00:00:00,17MAR2017:00:00:00,16MAR2018:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,3,0.7,1,0,500000,1,744.99,P77
北京分公司,商业险费改后,玻璃破碎险,26DEC2016:00:00:00,17MAR2017:00:00:00,16MAR2018:00:00:00,147900.00,5,雪佛兰,迈锐宝,27,1,3,0.7,1,0,0,0,142.22,P77
北京分公司,商业险费改后,盗抢险,19MAY2017:00:00:00,20JUL2017:00:00:00,19JUL2018:00:00:00,126500.00,5,斯柯达,明锐,39,1,6,0.85,1,0,71852,1,307.78,P78
北京分公司,商业险费改后,玻璃破碎险,19MAY2017:00:00:00,20JUL2017:00:00:00,19JUL2018:00:00:00,126500.00,5,斯柯达,明锐,39,1,6,0.85,1,0,0,0,147.71,P78
北京分公司,商业险费改后,三者险,19MAY2017:00:00:00,20JUL2017:00:00:00,19JUL2018:00:00:00,126500.00,5,斯柯达,明锐,39,1,6,0.85,1,0,1000000,1,1178.11,P78
北京分公司,商业险费改后,车损险,19MAY2017:00:00:00,20JUL2017:00:00:00,19JUL2018:00:00:00,126500.00,5,斯柯达,明锐,39,1,6,0.85,1,0,71852,1,1304.69,P78
山东省分公司,交强险,交强险,16JAN2014:00:00:00,18JAN2014:00:00:00,17JAN2015:00:00:00,77800.00,5,现代,伊兰特,56,1,7,1,1,1,122000,0,950,P79
山东省分公司,交强险,交强险,22APR2014:00:00:00,23APR2014:00:00:00,22APR2015:00:00:00,102800.00,5,日产,颐达,33,2,6,1,0.8,0,122000,0,760,P80
山东省分公司,交强险,交强险,14JUL2014:00:00:00,07AUG2014:00:00:00,06AUG2015:00:00:00,80900.00,5,别克,凯越,34,2,2,1,1,1,122000,0,950,P81
山东省分公司,交强险,交强险,29JAN2015:00:00:00,30JAN2015:00:00:00,29JAN2016:00:00:00,77800.00,5,现代,伊兰特,56,1,8,1,0.9,0,122000,0,855,P82
山东省分公司,交强险,交强险,18MAR2015:00:00:00,21MAR2015:00:00:00,20MAR2016:00:00:00,132800.00,5,大众,速腾,40,2,1,1,0.9,0,122000,0,855,P83
山东省分公司,交强险,交强险,18MAR2015:00:00:00,10APR2015:00:00:00,09APR2016:00:00:00,258800.00,7,起亚,索兰特,34,2,1,1,0.9,0,122000,0,990,P84
山东省分公司,交强险,交强险,21MAR2015:00:00:00,12APR2015:00:00:00,11APR2016:00:00:00,75800.00,5,雪铁龙,世嘉,40,1,1,1,0.9,0,122000,0,855,P85
山东省分公司,交强险,交强险,21APR2015:00:00:00,23APR2015:00:00:00,22APR2016:00:00:00,102800.00,5,日产,颐达,33,2,7,1,0.7,0,122000,0,665,P86
山东省分公司,交强险,交强险,13AUG2015:00:00:00,14AUG2015:00:00:00,13AUG2016:00:00:00,80900.00,5,别克,凯越,35,2,3,1,0.9,0,122000,0,855,P87
山东省分公司,交强险,交强险,19JAN2016:00:00:00,30JAN2016:00:00:00,29JAN2017:00:00:00,77800.00,5,现代,伊兰特,57,1,9,1,1,1,122000,0,950,P88
山东省分公司,交强险,交强险,07MAR2016:00:00:00,21MAR2016:00:00:00,20MAR2017:00:00:00,132800.00,5,大众,速腾,41,2,2,1,0.8,0,122000,0,760,P89
山东省分公司,交强险,交强险,25MAR2016:00:00:00,10APR2016:00:00:00,09APR2017:00:00:00,258800.00,7,起亚,索兰特,35,2,2,1,0.8,0,122000,0,880,P90
山东省分公司,交强险,交强险,31MAR2016:00:00:00,12APR2016:00:00:00,11APR2017:00:00:00,75800.00,5,雪铁龙,世嘉,40,1,2,1,0.8,0,122000,0,760,P91
山东省分公司,交强险,交强险,11APR2016:00:00:00,23APR2016:00:00:00,22APR2017:00:00:00,102800.00,5,日产,颐达,34,2,8,1,1,1,122000,0,950,P92
山东省分公司,交强险,交强险,20JUL2016:00:00:00,14AUG2016:00:00:00,13AUG2017:00:00:00,80900.00,5,别克,凯越,36,2,4,1,0.8,0,122000,0,760,P93
山东省分公司,交强险,交强险,11JAN2017:00:00:00,30JAN2017:00:00:00,29JAN2018:00:00:00,77800.00,5,现代,伊兰特,58,1,10,1,0.9,0,122000,0,855,P94
山东省分公司,交强险,交强险,26FEB2017:00:00:00,12APR2017:00:00:00,11APR2018:00:00:00,75800.00,5,雪铁龙,世嘉,41,1,3,1,1,1,122000,0,950,P95
山东省分公司,交强险,交强险,27FEB2017:00:00:00,10APR2017:00:00:00,09APR2018:00:00:00,258800.00,7,起亚,索兰特,36,2,3,1,0.7,0,122000,0,770,P96
山东省分公司,交强险,交强险,16APR2017:00:00:00,23APR2017:00:00:00,22APR2018:00:00:00,102800.00,5,日产,颐达,35,2,9,1,1,1,122000,0,950,P97
山东省分公司,交强险,交强险,29JUN2017:00:00:00,14AUG2017:00:00:00,13AUG2018:00:00:00,80900.00,5,别克,凯越,37,2,5,1,1,1,122000,0,950,P98
山东省分公司,商业险费改前,三者险,29JAN2015:00:00:00,30JAN2015:00:00:00,29JAN2016:00:00:00,77800.00,5,现代,伊兰特,56,1,8,1,1,1,500000,1,1215.71,P99
山东省分公司,商业险费改前,车损险,29JAN2015:00:00:00,08MAR2015:00:00:00,29JAN2016:00:00:00,77800.00,5,现代,伊兰特,56,1,8,1,1,1,70020,1,1037.43,P99
山东省分公司,商业险费改前,三者险,18MAR2015:00:00:00,21MAR2015:00:00:00,20MAR2016:00:00:00,132800.00,5,大众,速腾,40,2,1,0.9,1,0,300000,1,1218.85,P100
山东省分公司,商业险费改前,车损险,18MAR2015:00:00:00,21MAR2015:00:00:00,20MAR2016:00:00:00,132800.00,5,大众,速腾,40,2,1,0.9,1,0,130320,1,2093.96,P100
山东省分公司,商业险费改前,车损险,18MAR2015:00:00:00,10APR2015:00:00:00,09APR2016:00:00:00,258800.00,7,起亚,索兰特,34,2,1,0.9,1,0,232920,1,2961.11,P101
山东省分公司,商业险费改前,三者险,18MAR2015:00:00:00,10APR2015:00:00:00,09APR2016:00:00:00,258800.00,7,起亚,索兰特,34,2,1,0.9,1,0,100000,1,678.37,P101
山东省分公司,商业险费改前,盗抢险,21APR2015:00:00:00,23APR2015:00:00:00,22APR2016:00:00:00,102800.00,5,日产,颐达,33,2,7,1,1,1,38747.52,0,226.51,P102
山东省分公司,商业险费改前,车损险,21APR2015:00:00:00,23APR2015:00:00:00,22APR2016:00:00:00,102800.00,5,日产,颐达,33,2,7,1,1,1,78120,1,1281.11,P102
山东省分公司,商业险费改前,三者险,21APR2015:00:00:00,23APR2015:00:00:00,22APR2016:00:00:00,102800.00,5,日产,颐达,33,2,7,1,1,1,300000,1,1048.25,P102
山东省分公司,商业险费改前,三者险,16JAN2014:00:00:00,18JAN2014:00:00:00,17JAN2015:00:00:00,77800.00,5,现代,伊兰特,56,1,7,1,1,2,300000,1,853.66,P103
山东省分公司,商业险费改前,车损险,16JAN2014:00:00:00,18JAN2014:00:00:00,17JAN2015:00:00:00,77800.00,5,现代,伊兰特,56,1,7,1,1,2,70020,1,973.37,P103
山东省分公司,商业险费改前,车上人员险乘客,11APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,0,1,1,-3,40000,1,64.28,P104
山东省分公司,商业险费改前,三者险,11APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,0,1,1,-3,500000,1,1024.39,P104
山东省分公司,商业险费改前,车上人员险驾驶,11APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,0,1,1,-3,100000,1,249.97,P104
山东省分公司,商业险费改前,盗抢险,11APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,0,1,1,-3,88000,1,328.06,P104
山东省分公司,商业险费改前,车损险,11APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,0,1,1,-3,88000,1,1160.92,P104
山东省分公司,商业险费改前,车损险,22APR2014:00:00:00,23APR2014:00:00:00,22APR2015:00:00:00,102800.00,5,日产,颐达,33,2,6,0.8,1,0,78120,1,1043.51,P105
山东省分公司,商业险费改前,三者险,22APR2014:00:00:00,23APR2014:00:00:00,22APR2015:00:00:00,102800.00,5,日产,颐达,33,2,6,0.8,1,0,500000,1,1024.28,P105
山东省分公司,商业险费改前,车损险,14JUL2014:00:00:00,07AUG2014:00:00:00,06AUG2015:00:00:00,80900.00,5,别克,凯越,34,2,2,1.1,1,3,72810,1,965.4,P106
山东省分公司,商业险费改前,玻璃破碎险,14JUL2014:00:00:00,07AUG2014:00:00:00,06AUG2015:00:00:00,80900.00,5,别克,凯越,34,2,2,1.1,1,3,0,0,82.4,P106
山东省分公司,商业险费改前,三者险,14JUL2014:00:00:00,07AUG2014:00:00:00,06AUG2015:00:00:00,80900.00,5,别克,凯越,34,2,2,1.1,1,3,200000,1,756.83,P106
山东省分公司,商业险费改前,车上人员险驾驶,21MAR2015:00:00:00,12APR2015:00:00:00,11APR2016:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,1,0.9,1,0,50000,1,124.99,P107
山东省分公司,商业险费改前,车损险,21MAR2015:00:00:00,12APR2015:00:00:00,11APR2016:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,1,0.9,1,0,76320,1,1006.68,P107
山东省分公司,商业险费改前,三者险,21MAR2015:00:00:00,12APR2015:00:00:00,11APR2016:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,1,0.9,1,0,500000,1,1024.42,P107
山东省分公司,商业险费改前,车上人员险乘客,21MAR2015:00:00:00,12APR2015:00:00:00,11APR2016:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,1,0.9,1,0,40040,1,64.3,P107
山东省分公司,商业险费改前,盗抢险,21MAR2015:00:00:00,12APR2015:00:00:00,11APR2016:00:00:00,75800.00,5,雪铁龙,世嘉,39,1,1,0.9,1,0,70824.96,1,277.98,P107
山东省分公司,商业险费改后,玻璃破碎险,13AUG2015:00:00:00,14AUG2015:00:00:00,13AUG2016:00:00:00,80900.00,5,别克,凯越,35,2,3,1,1,1,0,0,111.06,P108
山东省分公司,商业险费改后,三者险,13AUG2015:00:00:00,14AUG2015:00:00:00,13AUG2016:00:00:00,80900.00,5,别克,凯越,35,2,3,1,1,1,200000,1,917.58,P108
山东省分公司,商业险费改后,车损险,13AUG2015:00:00:00,14AUG2015:00:00:00,13AUG2016:00:00:00,80900.00,5,别克,凯越,35,2,3,1,1,1,63425.6,1,1220.35,P108
山东省分公司,商业险费改后,车损险,19JAN2016:00:00:00,30JAN2016:00:00:00,29JAN2017:00:00:00,77800.00,5,现代,伊兰特,57,1,9,1,1,1,27385.6,1,1230.88,P109
山东省分公司,商业险费改后,三者险,19JAN2016:00:00:00,30JAN2016:00:00:00,29JAN2017:00:00:00,77800.00,5,现代,伊兰特,57,1,9,1,1,1,500000,1,1244.3,P109
山东省分公司,商业险费改后,车损险,07MAR2016:00:00:00,21MAR2016:00:00:00,20MAR2017:00:00:00,132800.00,5,大众,速腾,41,2,2,0.7,1,0,113676.8,1,1210.4,P110
山东省分公司,商业险费改后,三者险,07MAR2016:00:00:00,21MAR2016:00:00:00,20MAR2017:00:00:00,132800.00,5,大众,速腾,41,2,2,0.7,1,0,500000,1,871.01,P110
山东省分公司,商业险费改后,车损险,25MAR2016:00:00:00,10APR2016:00:00:00,09APR2017:00:00:00,258800.00,7,起亚,索兰特,35,2,2,0.7,1,0,221532.8,1,2072.15,P111
山东省分公司,商业险费改后,三者险,25MAR2016:00:00:00,10APR2016:00:00:00,09APR2017:00:00:00,258800.00,7,起亚,索兰特,35,2,2,0.7,1,0,100000,1,469.67,P111
山东省分公司,商业险费改后,车上人员险乘客,31MAR2016:00:00:00,12APR2016:00:00:00,11APR2017:00:00:00,75800.00,5,雪铁龙,世嘉,40,1,2,0.7,1,0,40000,1,54.66,P112
山东省分公司,商业险费改后,三者险,31MAR2016:00:00:00,12APR2016:00:00:00,11APR2017:00:00:00,75800.00,5,雪铁龙,世嘉,40,1,2,0.7,1,0,1000000,1,1134.69,P112
山东省分公司,商业险费改后,盗抢险,31MAR2016:00:00:00,12APR2016:00:00:00,11APR2017:00:00:00,75800.00,5,雪铁龙,世嘉,40,1,2,0.7,1,0,64884.8,1,221.64,P112
山东省分公司,商业险费改后,车损险,31MAR2016:00:00:00,12APR2016:00:00:00,11APR2017:00:00:00,75800.00,5,雪铁龙,世嘉,40,1,2,0.7,1,0,69884.8,1,969.76,P112
山东省分公司,商业险费改后,车上人员险驾驶,31MAR2016:00:00:00,12APR2016:00:00:00,11APR2017:00:00:00,75800.00,5,雪铁龙,世嘉,40,1,2,0.7,1,0,10000,1,21.26,P112
山东省分公司,商业险费改后,车损险,11APR2016:00:00:00,23APR2016:00:00:00,22APR2017:00:00:00,102800.00,5,日产,颐达,34,2,8,1.25,1,2,43587.2,1,1652.61,P113
山东省分公司,商业险费改后,三者险,11APR2016:00:00:00,23APR2016:00:00:00,22APR2017:00:00:00,102800.00,5,日产,颐达,34,2,8,1.25,1,2,300000,1,1295.99,P113
山东省分公司,商业险费改后,车损险,20JUL2016:00:00:00,14AUG2016:00:00:00,13AUG2017:00:00:00,80900.00,5,别克,凯越,36,2,4,0.85,1,0,57600.8,1,1038.03,P114
山东省分公司,商业险费改后,三者险,20JUL2016:00:00:00,14AUG2016:00:00:00,13AUG2017:00:00:00,80900.00,5,别克,凯越,36,2,4,0.85,1,0,1000000,1,1377.84,P114
山东省分公司,商业险费改后,车损险,11JAN2017:00:00:00,30JAN2017:00:00:00,29JAN2018:00:00:00,77800.00,5,现代,伊兰特,58,1,10,0.85,1,0,21784,1,1046.25,P115
山东省分公司,商业险费改后,三者险,11JAN2017:00:00:00,30JAN2017:00:00:00,29JAN2018:00:00:00,77800.00,5,现代,伊兰特,58,1,10,0.85,1,0,500000,1,1057.66,P115
山东省分公司,商业险费改后,三者险,26FEB2017:00:00:00,12APR2017:00:00:00,11APR2018:00:00:00,75800.00,5,雪铁龙,世嘉,41,1,3,0.6,1,0,1000000,1,972.59,P116
